date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,863300_863520,1,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,863520_863900,2,CHN,,863300_863520,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,863900_865090,3,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,865090_866920,4,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,866920_867740,5,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,867740_868720,6,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,868720_869890,7,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,869890_870690,8,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,870690_873160,9,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,873160_874020,10,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,874020_876060,11,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,876060_877480,12,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,877480_878170,13,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,878170_878490,14,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,878490_878660,15,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,878660_879020,16,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,879020_879180,17,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,879180_879540,18,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,879540_879750,19,CHN,,877480_878170,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,879750_880130,20,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,880130_880830,21,CHN,,879750_880130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,880830_881140,22,CHN,,879750_880130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,881140_881320,23,CHN,,879750_880130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,881320_881430,24,CHN,,879750_880130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,881430_881760,25,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,881760_882100,26,CHN,,881430_881760,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,882100_883670,27,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,883670_885930,28,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,885930_886530,29,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,886530_888050,30,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,888050_889080,31,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,889080_889410,32,CHN,,888050_889080,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,889410_889680,33,CHN,,888050_889080,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,889680_890480,34,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,890480_891680,35,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,891680_892890,36,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,892890_893960,37,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,893960_894300,38,CHN,,892890_893960,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,894300_894640,39,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,29,894640_895090,40,CHN,,894300_894640,False,False,True
