date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0001_000613s_reliability.cha,0001_000613s.wav,27,715770_716710,1,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,716710_717420,2,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,717420_718230,3,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,718230_719740,4,CHF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,719740_720540,5,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,720540_721670,6,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,721670_722070,7,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,722070_722380,8,CHN,,721670_722070,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,722380_722580,9,CHN,,721670_722070,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,722580_722920,10,CHN,,721670_722070,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,722920_724470,11,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,724470_725290,12,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,725290_726320,13,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,27,726320_727230,14,CXN,,N,False,False,True
