date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0204_000314_reliability.cha,0204_000314.wav,9,194490_196060,1,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,196060_196920,2,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,196920_197920,3,TVF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,197920_198920,4,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,198920_200100,5,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,200100_201100,6,TVF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,201100_202570,7,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,202570_203570,8,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,203570_205020,9,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,205020_207670,10,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,207670_208550,11,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,208550_212030,12,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,212030_212630,13,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,212630_214160,14,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,214160_216690,15,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,216690_217360,16,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,217360_218330,17,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,218330_219480,18,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,219480_220090,19,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,220090_221470,20,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,221470_222700,21,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,9,222700_223700,22,FAN,,N,False,False,True
