date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,12,176750_177460,1,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,177460_177580,2,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,177580_178130,3,CHN,,177460_177580,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,178130_178470,4,CHN,,177460_177580,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,178470_179070,5,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,179070_179870,6,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,179870_180870,7,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,180870_181950,8,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,181950_183470,9,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,183470_184470,10,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,184470_186080,11,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,186080_186950,12,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,186950_187750,13,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,187750_188750,14,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,188750_189180,15,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,189180_189350,16,CHN,,188750_189180,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,189350_190880,17,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,190880_191560,18,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,191560_194320,19,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,194320_194960,20,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,194960_195860,21,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,195860_196660,22,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,196660_197460,23,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,197460_198050,24,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,198050_198160,25,CHN,,197460_198050,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,198160_198270,26,CHN,,197460_198050,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,198270_199530,27,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,199530_200530,28,TVF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,200530_202470,29,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,202470_202600,30,CHN,,200530_202470,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,202600_203510,31,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,203510_204580,32,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,204580_204760,33,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,204760_205180,34,CHN,,204580_204760,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,205180_206180,35,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,206180_206290,36,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,206290_206780,37,CHN,,206180_206290,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,206780_207580,38,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,207580_208190,39,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,208190_209010,40,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,209010_209830,41,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,209830_210860,42,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,210860_211730,43,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,211730_212530,44,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,212530_212720,45,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,212720_213000,46,CHN,,212530_212720,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,213000_213130,47,CHN,,212530_212720,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,213130_213930,48,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,12,213930_214650,49,CHN,,N,False,False,True
