date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,33,923080_924780,1,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,924780_925870,2,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,925870_926490,3,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,926490_927370,4,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,927370_928570,5,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,928570_930180,6,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,930180_931180,7,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,931180_931710,8,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,931710_931780,9,CHN,,931180_931710,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,931780_932940,10,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,932940_934610,11,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,934610_935420,12,FAF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,935420_936260,13,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,936260_937890,14,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,937890_938810,15,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,938810_940220,16,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,940220_941020,17,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,941020_941950,18,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,941950_942750,19,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,942750_943760,20,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,943760_944560,21,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,944560_945500,22,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,945500_946300,23,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,946300_947420,24,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,947420_948220,25,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,948220_950420,26,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,950420_952390,27,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,952390_953390,28,TVN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,953390_954430,29,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,954430_955500,30,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,955500_957790,31,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,957790_960380,32,TVF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,960380_961710,33,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,961710_962900,34,MAF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,962900_964540,35,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,33,964540_966410,36,MAN,,N,False,False,True
