date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0001_000613s_reliability.cha,0001_000613s.wav,1,23080_24410,1,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,24410_27030,2,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,27030_27840,3,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,27840_28640,4,OLN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,28640_30810,5,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,30810_31830,6,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,31830_32630,7,OLN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,32630_34670,8,NON,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,34670_35470,9,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,35470_36290,10,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,36290_37250,11,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,37250_38980,12,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,38980_40190,13,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,40190_41120,14,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,41120_41920,15,CXF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,41920_42910,16,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,1,42910_43710,17,CXN,,N,False,False,True
