date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0015_000607s_reliability.cha,0015_000607s.wav,29,686550_689670,1,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,689670_690740,2,FAF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,690740_691960,3,TVN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,691960_692960,4,TVN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,692960_693910,5,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,693910_695100,6,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,695100_696490,7,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,696490_697290,8,NOF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,697290_700240,9,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,700240_701480,10,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,701480_703610,11,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,703610_705660,12,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,705660_706470,13,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,706470_706710,14,CHN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,706710_707070,15,CHN,,706470_706710,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,707070_707870,16,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,707870_709040,17,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,709040_710320,18,OLF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,710320_711750,19,NOF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,711750_712790,20,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,712790_713800,21,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,29,713800_714800,22,MAN,,N,False,False,True
