date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,101_001125_reliability.cha,101_001125.wav,729,25202530_25202880,1,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25202880_25203130,2,CHN,,25202530_25202880,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25203130_25204660,3,SIL,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25204660_25205340,4,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25205340_25207030,5,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25207030_25207410,6,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25207410_25207650,7,CHN,,25207030_25207410,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25207650_25208450,8,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25208450_25209450,9,FAN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25209450_25211600,10,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25211600_25213240,11,CXN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25213240_25214200,12,SIL,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25214200_25215080,13,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25215080_25215880,14,SIL,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25215880_25216680,15,FAN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25216680_25217630,16,FAF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25217630_25218430,17,SIL,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25218430_25219260,18,CXN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25219260_25220110,19,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25220110_25220460,20,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25220460_25220710,21,CHN,,25220110_25220460,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25220710_25221950,22,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25221950_25222500,23,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25222500_25222670,24,CHN,,25221950_25222500,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25222670_25225110,25,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25225110_25226290,26,SIL,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,729,25226290_25227090,27,CXN,,N,False,False,True
