date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0015_000607s_reliability.cha,0015_000607s.wav,24,485270_486510,1,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,486510_487510,2,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,487510_487650,3,CHF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,487650_487880,4,CHF,,487510_487650,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,487880_488110,5,CHF,,487510_487650,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,488110_488910,6,CXF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,488910_489910,7,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,489910_491190,8,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,491190_492270,9,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,492270_493310,10,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,493310_494210,11,NOF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,494210_494810,12,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,494810_495610,13,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,495610_496420,14,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,496420_498450,15,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,498450_499470,16,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,499470_499980,17,CHN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,499980_500070,18,CHN,,499470_499980,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,500070_502370,19,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,502370_505040,20,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,505040_505640,21,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,505640_506930,22,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,506930_507960,23,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,507960_509160,24,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,509160_510410,25,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,24,510410_511430,26,FAN,,N,False,False,True
