date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0001_000613s_reliability.cha,0001_000613s.wav,34,863780_864930,1,MAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,864930_865930,2,TVF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,865930_866530,3,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,866530_868380,4,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,868380_869440,5,MAF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,869440_870440,6,FAF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,870440_871090,7,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,871090_872110,8,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,872110_872910,9,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,872910_874150,10,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,874150_875610,11,MAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,875610_876420,12,CXF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,876420_876660,13,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,876660_877560,14,CHN,,876420_876660,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,877560_877630,15,CHN,,876420_876660,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,877630_878630,16,MAF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,878630_879760,17,TVF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,879760_881440,18,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,881440_882370,19,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,882370_882980,20,CHN,,881440_882370,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,882980_883570,21,CHN,,881440_882370,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,34,883570_886760,22,MAN,,N,False,False,True
