date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,34,976200_977050,1,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,977050_977880,2,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,977880_979690,3,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,979690_981100,4,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,981100_982630,5,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,982630_983510,6,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,983510_984410,7,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,984410_985320,8,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,985320_990230,9,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,990230_991150,10,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,991150_992750,11,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,992750_993790,12,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,993790_994590,13,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,994590_995590,14,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,995590_996410,15,TVF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,996410_998600,16,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,998600_999650,17,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,999650_1000770,18,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1000770_1002110,19,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1002110_1002910,20,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1002910_1003910,21,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1003910_1004710,22,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1004710_1005510,23,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1005510_1006510,24,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1006510_1007780,25,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1007780_1008790,26,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1008790_1009390,27,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1009390_1010640,28,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1010640_1011970,29,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1011970_1014430,30,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1014430_1015440,31,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1015440_1016440,32,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1016440_1017710,33,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1017710_1018400,34,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1018400_1020040,35,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1020040_1021910,36,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1021910_1022710,37,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,34,1022710_1023300,38,CHN,,N,False,False,True
