date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,103_010824_reliability.cha,103_010824.wav,408,9588610_9589610,1,FAN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9589610_9590810,2,TVF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9590810_9592030,3,FAN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9592030_9593000,4,SIL,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9593000_9594340,5,CXN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9594340_9595020,6,CHF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9595020_9596040,7,FAN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9596040_9597050,8,NOF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9597050_9597850,9,CXN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9597850_9599180,10,OLN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9599180_9599960,11,CHN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,408,9599960_9600180,12,CHN,,9599180_9599960,False,False,True
