date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1264170_1264970,1,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1264970_1266950,2,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1266950_1268050,3,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1268050_1269060,4,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1269060_1270540,5,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1270540_1271140,6,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1271140_1271800,7,CHN,,1270540_1271140,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1271800_1272950,8,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1272950_1273750,9,NON,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1273750_1275260,10,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1275260_1276190,11,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1276190_1276290,12,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1276290_1276980,13,CHN,,1276190_1276290,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1276980_1277980,14,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1277980_1278800,15,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1278800_1279300,16,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1279300_1279430,17,CHN,,1278800_1279300,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1279430_1280730,18,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1280730_1282440,19,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1282440_1283480,20,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1283480_1284280,21,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1284280_1285030,22,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1285030_1285830,23,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1285830_1287040,24,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1287040_1287680,25,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1287680_1288480,26,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1288480_1290220,27,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1290220_1291220,28,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1291220_1292910,29,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1292910_1293130,30,CHF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1293130_1293310,31,CHF,,1292910_1293130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1293310_1293550,32,CHF,,1292910_1293130,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1293550_1294520,33,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1294520_1295320,34,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1295320_1295510,35,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1295510_1295900,36,CHN,,1295320_1295510,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1295900_1296150,37,CHN,,1295320_1295510,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1296150_1296950,38,NON,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1296950_1298180,39,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1298180_1298980,40,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1298980_1299780,41,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1299780_1299880,42,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1299880_1300760,43,CHN,,1299780_1299880,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,48,1300760_1301700,44,NON,,N,False,False,True
