date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,259580_262450,1,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,262450_263250,2,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,263250_264410,3,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,264410_265440,4,MAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,265440_266480,5,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,266480_267290,6,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,267290_269540,7,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,269540_270550,8,MAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,270550_273390,9,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,273390_274410,10,MAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,274410_275930,11,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,275930_278140,12,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,278140_279410,13,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,279410_280660,14,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,280660_281660,15,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,281660_283260,16,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,283260_284200,17,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,284200_285000,18,OLF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,285000_285800,19,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,285800_287210,20,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,287210_287810,21,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,287810_288820,22,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,288820_289670,23,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,289670_290690,24,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,290690_293990,25,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,293990_294990,26,MAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,294990_295980,27,CXF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,295980_297450,28,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,297450_298710,29,OLF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,298710_299710,30,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,299710_300310,31,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,300310_301550,32,FAF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,301550_302550,33,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,302550_303370,34,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,5,303370_304500,35,TVF,,N,False,False,True
