date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,11990_12790,1,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,12790_13790,2,MAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,13790_14800,3,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,14800_16030,4,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,16030_17310,5,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,17310_18210,6,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,18210_19210,7,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,19210_21270,8,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,21270_23820,9,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,23820_24900,10,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,24900_28380,11,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,28380_29790,12,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,29790_29910,13,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,29910_30220,14,CHN,,29790_29910,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,30220_30420,15,CHN,,29790_29910,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,30420_34110,16,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,34110_34940,17,CXN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,34940_35250,18,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,35250_35860,19,CHN,,34940_35250,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,35860_36140,20,CHN,,34940_35250,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,36140_36940,21,NON,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,36940_37940,22,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,37940_39250,23,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,39250_39670,24,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,39670_40250,25,CHN,,39250_39670,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,40250_41080,26,NOF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,41080_41710,27,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,41710_45350,28,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,45350_46150,29,TVF,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,46150_47630,30,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,47630_48430,31,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,48430_50560,32,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,50560_50770,33,CHN,,48430_50560,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,50770_52230,34,SIL,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,52230_53870,35,FAN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,53870_54870,36,OLN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,54870_55690,37,CHN,,N,False,False,True
,,e20150511_120645_009236_reliability.cha,e20150511_120645_009236.wav,2,55690_57500,38,FAN,,N,False,False,True
