date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,41,1463890_1465230,1,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1465230_1466430,2,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1466430_1467240,3,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1467240_1468840,4,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1468840_1469910,5,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1469910_1470970,6,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1470970_1471770,7,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1471770_1473060,8,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1473060_1474820,9,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1474820_1475990,10,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1475990_1477130,11,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1477130_1478200,12,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1478200_1479130,13,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1479130_1480100,14,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1480100_1482120,15,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1482120_1482920,16,SIL,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1482920_1484060,17,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1484060_1484860,18,SIL,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1484860_1486360,19,TVF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1486360_1489690,20,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1489690_1490780,21,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1490780_1493350,22,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1493350_1494220,23,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1494220_1495060,24,SIL,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1495060_1496020,25,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1496020_1497020,26,TVF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1497020_1497870,27,SIL,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,41,1497870_1498670,28,CXN,,N,False,False,True
