date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0204_000314_reliability.cha,0204_000314.wav,19,390170_392470,1,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,392470_393280,2,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,393280_394410,3,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,394410_395410,4,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,395410_396250,5,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,396250_397250,6,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,397250_398460,7,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,398460_399440,8,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,399440_400440,9,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,400440_402470,10,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,19,402470_403730,11,FAN,,N,False,False,True
