date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0001_000613s_reliability.cha,0001_000613s.wav,37,944390_945030,1,CHN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,945030_946010,2,OLF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,946010_946650,3,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,946650_947970,4,MAF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,947970_948990,5,TVF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,948990_950400,6,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,950400_951290,7,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,951290_952090,8,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,952090_952890,9,OLN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,952890_954280,10,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,954280_955470,11,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,955470_956270,12,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,956270_957540,13,OLF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,957540_958970,14,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,958970_960190,15,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,960190_961690,16,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,961690_962490,17,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,962490_963810,18,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,37,963810_964610,19,CXN,,N,False,False,True
