date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1500930_1502130,1,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1502130_1502940,2,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1502940_1504300,3,OLF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1504300_1505100,4,SIL,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1505100_1506110,5,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1506110_1506910,6,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1506910_1508770,7,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1508770_1509770,8,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1509770_1511620,9,OLF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1511620_1512420,10,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1512420_1513510,11,NOF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1513510_1514550,12,CXN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1514550_1515880,13,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1515880_1517370,14,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1517370_1518170,15,NOF,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1518170_1519180,16,FAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1519180_1521700,17,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1521700_1522300,18,CHN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1522300_1524160,19,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1524160_1525160,20,MAN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1525160_1526370,21,OLN,,N,False,False,True
,,0015_000607s_reliability.cha,0015_000607s.wav,66,1526370_1527430,22,FAN,,N,False,False,True
