date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,103_010824_reliability.cha,103_010824.wav,550,14840090_14841590,1,FAN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14841590_14845480,2,NOF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14845480_14846780,3,FAN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14846780_14847770,4,SIL,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14847770_14848770,5,TVF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14848770_14849770,6,NOF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14849770_14850490,7,CXN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14850490_14851290,8,FAF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14851290_14852290,9,CXN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14852290_14853230,10,OLN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14853230_14853560,11,CHN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14853560_14854030,12,CHN,,14853230_14853560,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14854030_14856530,13,NOF,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14856530_14856770,14,CHN,,N,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14856770_14858320,15,CHN,,14856530_14856770,False,False,True
,,103_010824_reliability.cha,103_010824.wav,550,14858320_14858680,16,CHN,,14856530_14856770,False,False,True
