date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0001_000613s_reliability.cha,0001_000613s.wav,10,323700_324660,1,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,324660_325490,2,OLF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,325490_326290,3,OLN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,326290_327090,4,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,327090_327890,5,OLN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,327890_328770,6,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,328770_329580,7,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,329580_330390,8,OLF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,330390_331880,9,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,331880_332680,10,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,332680_334970,11,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,334970_335770,12,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,335770_336580,13,CXN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,336580_339180,14,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,339180_340100,15,SIL,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,340100_340960,16,NOF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,340960_342910,17,FAN,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,342910_343840,18,OLF,,N,False,False,True
,,0001_000613s_reliability.cha,0001_000613s.wav,10,343840_344640,19,CXN,,N,False,False,True
