date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0204_000314_reliability.cha,0204_000314.wav,21,436770_437170,1,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,437170_437620,2,CHN,,436770_437170,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,437620_439230,3,CHN,,436770_437170,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,439230_440040,4,NOF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,440040_440940,5,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,440940_441160,6,CHN,,440040_440940,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,441160_441960,7,NOF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,441960_442760,8,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,442760_442900,9,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,442900_444130,10,CHN,,442760_442900,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,444130_447280,11,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,447280_448080,12,NOF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,448080_449840,13,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,449840_450640,14,CXN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,450640_451260,15,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,451260_451750,16,CHN,,450640_451260,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,451750_453320,17,CHN,,450640_451260,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,453320_455050,18,NOF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,455050_456860,19,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,456860_457680,20,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,457680_459910,21,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,459910_460540,22,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,460540_461620,23,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,461620_462270,24,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,462270_463780,25,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,463780_464580,26,OLF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,464580_465970,27,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,465970_467050,28,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,467050_467610,29,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,467610_467760,30,CHN,,467050_467610,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,467760_468880,31,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,468880_470900,32,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,470900_471730,33,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,471730_474260,34,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,474260_474690,35,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,474690_474960,36,CHN,,474260_474690,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,474960_476260,37,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,476260_476530,38,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,476530_476860,39,CHN,,476260_476530,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,476860_477670,40,CHN,,476260_476530,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,477670_479160,41,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,479160_479500,42,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,479500_480510,43,CHN,,479160_479500,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,21,480510_480710,44,CHN,,479160_479500,False,False,True
